area,crime_type,year,crime_count,crime_date,crime_hour,day_night,source_dataset,latitude,longitude
CLUSTER 24,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 29,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 16,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 30,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 44,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 30,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 29,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 26,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 30,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 28,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 7,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 28,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 30,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 22,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 4,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 20,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 22,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 8,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 14,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 30,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 26,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 26,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 28,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 35,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 35,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 22,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 6,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 30,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 6,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 17,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 6,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 45,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 5,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 14,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 28,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 26,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 3,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 9,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 3,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 22,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 30,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 11,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 28,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 17,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 3,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 15,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 17,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 8,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 15,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 8,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 8,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 7,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 6,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 1,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 28,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 22,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 46,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 3,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 17,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 22,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 7,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 17,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 22,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 35,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 9,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 17,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 12,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 19,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 8,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 32,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 22,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 43,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 28,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 31,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 22,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 3,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 7,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 30,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 15,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 9,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 8,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 17,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 28,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 9,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 10,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 21,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 26,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 37,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 8,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 23,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 18,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 3,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 17,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 33,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 17,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 36,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 38,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 25,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 2,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 39,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
CLUSTER 34,ASSAULT W/DANGEROUS WEAPON,2024,1,,,,outdoor_2024,,
