area,crime_type,year,crime_count,crime_date,crime_hour,day_night,month,risk_level
Bangalore,ASSAULT,2023,1,2023-08-22 17:00:00,17,Day,8,High
Chennai,SEXUAL ASSAULT,2023,1,2023-08-23 18:00:00,18,Night,8,High
Delhi,SEXUAL ASSAULT,2023,1,2023-08-24 07:00:00,7,Day,8,High
Jaipur,KIDNAPPING,2023,1,2023-08-24 08:00:00,8,Day,8,High
Kolkata,SEXUAL ASSAULT,2023,1,2023-08-24 19:00:00,19,Night,8,High
Mumbai,ASSAULT,2023,1,2023-08-24 22:00:00,22,Night,8,High
Jaipur,ASSAULT,2023,1,2023-08-25 03:00:00,3,Night,8,High
Mumbai,ASSAULT,2023,1,2023-08-26 11:00:00,11,Day,8,High
Surat,SEXUAL ASSAULT,2023,1,2023-08-27 01:00:00,1,Night,8,Medium
Jaipur,ASSAULT,2023,1,2023-08-27 05:00:00,5,Night,8,High
Kanpur,SEXUAL ASSAULT,2023,1,2023-08-27 06:00:00,6,Day,8,Medium
Kolkata,ASSAULT,2023,1,2023-08-27 22:00:00,22,Night,8,High
Visakhapatnam,ASSAULT,2023,1,2023-08-28 03:00:00,3,Night,8,Low
Pune,SEXUAL ASSAULT,2023,1,2023-08-28 06:00:00,6,Day,8,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-08-29 03:00:00,3,Night,8,High
Indore,SEXUAL ASSAULT,2023,1,2023-08-29 09:00:00,9,Day,8,Medium
Patna,SEXUAL ASSAULT,2023,1,2023-08-29 12:00:00,12,Day,8,Medium
Hyderabad,SEXUAL ASSAULT,2023,1,2023-08-29 17:00:00,17,Day,8,High
Chennai,SEXUAL ASSAULT,2023,1,2023-08-30 00:00:00,0,Night,8,High
Bangalore,SEXUAL ASSAULT,2023,1,2023-08-30 07:00:00,7,Day,8,High
Kolkata,KIDNAPPING,2023,1,2023-08-30 09:00:00,9,Day,8,High
Lucknow,SEXUAL ASSAULT,2023,1,2023-08-30 11:00:00,11,Day,8,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-08-30 15:00:00,15,Day,8,High
Delhi,SEXUAL ASSAULT,2023,1,2023-08-31 16:00:00,16,Day,8,High
Lucknow,SEXUAL ASSAULT,2023,1,2023-09-01 14:00:00,14,Day,9,High
Ahmedabad,ASSAULT,2023,1,2023-09-01 21:00:00,21,Night,9,High
Ghaziabad,KIDNAPPING,2023,1,2023-09-02 03:00:00,3,Night,9,Medium
Visakhapatnam,SEXUAL ASSAULT,2023,1,2023-09-02 08:00:00,8,Day,9,Low
Mumbai,SEXUAL ASSAULT,2023,1,2023-09-03 23:00:00,23,Night,9,High
Meerut,KIDNAPPING,2023,1,2023-09-04 00:00:00,0,Night,9,Low
Bangalore,SEXUAL ASSAULT,2023,1,2023-09-04 05:00:00,5,Night,9,High
Pune,KIDNAPPING,2023,1,2023-09-05 08:00:00,8,Day,9,High
Pune,KIDNAPPING,2023,1,2023-09-05 13:00:00,13,Day,9,High
Kalyan,ASSAULT,2023,1,2023-09-06 02:00:00,2,Night,9,Low
Kolkata,KIDNAPPING,2023,1,2023-09-07 01:00:00,1,Night,9,High
Delhi,KIDNAPPING,2023,1,2023-09-07 05:00:00,5,Night,9,High
Agra,ASSAULT,2023,1,2023-09-07 08:00:00,8,Day,9,Medium
Chennai,ASSAULT,2023,1,2023-09-07 17:00:00,17,Day,9,High
Chennai,SEXUAL ASSAULT,2023,1,2023-09-07 20:00:00,20,Night,9,High
Chennai,ASSAULT,2023,1,2023-09-08 02:00:00,2,Night,9,High
Nashik,SEXUAL ASSAULT,2023,1,2023-09-08 12:00:00,12,Day,9,Low
Bangalore,SEXUAL ASSAULT,2023,1,2023-09-09 01:00:00,1,Night,9,High
Kolkata,ASSAULT,2023,1,2023-09-09 12:00:00,12,Day,9,High
Lucknow,KIDNAPPING,2023,1,2023-09-09 13:00:00,13,Day,9,High
Bangalore,SEXUAL ASSAULT,2023,1,2023-09-09 20:00:00,20,Night,9,High
Chennai,ASSAULT,2023,1,2023-09-11 00:00:00,0,Night,9,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-09-11 09:00:00,9,Day,9,High
Mumbai,ASSAULT,2023,1,2023-09-11 10:00:00,10,Day,9,High
Thane,SEXUAL ASSAULT,2023,1,2023-09-11 17:00:00,17,Day,9,Low
Indore,ASSAULT,2023,1,2023-09-12 03:00:00,3,Night,9,Medium
Meerut,ASSAULT,2023,1,2023-09-12 17:00:00,17,Day,9,Low
Surat,SEXUAL ASSAULT,2023,1,2023-09-13 04:00:00,4,Night,9,Medium
Bangalore,SEXUAL ASSAULT,2023,1,2023-09-13 08:00:00,8,Day,9,High
Pune,ASSAULT,2023,1,2023-09-13 13:00:00,13,Day,9,High
Hyderabad,ASSAULT,2023,1,2023-09-14 23:00:00,23,Night,9,High
Jaipur,SEXUAL ASSAULT,2023,1,2023-09-15 17:00:00,17,Day,9,High
Pune,KIDNAPPING,2023,1,2023-09-16 08:00:00,8,Day,9,High
Bangalore,ASSAULT,2023,1,2023-09-16 17:00:00,17,Day,9,High
Ahmedabad,KIDNAPPING,2023,1,2023-09-16 21:00:00,21,Night,9,High
Hyderabad,SEXUAL ASSAULT,2023,1,2023-09-17 07:00:00,7,Day,9,High
Kolkata,SEXUAL ASSAULT,2023,1,2023-09-17 10:00:00,10,Day,9,High
Vasai,ASSAULT,2023,1,2023-09-17 11:00:00,11,Day,9,Low
Visakhapatnam,KIDNAPPING,2023,1,2023-09-17 18:00:00,18,Night,9,Low
Pune,SEXUAL ASSAULT,2023,1,2023-09-18 09:00:00,9,Day,9,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-09-21 08:00:00,8,Day,9,High
Ludhiana,ASSAULT,2023,1,2023-09-21 21:00:00,21,Night,9,Medium
Delhi,SEXUAL ASSAULT,2023,1,2023-09-22 05:00:00,5,Night,9,High
Varanasi,KIDNAPPING,2023,1,2023-09-22 07:00:00,7,Day,9,Low
Hyderabad,KIDNAPPING,2023,1,2023-09-22 09:00:00,9,Day,9,High
Chennai,ASSAULT,2023,1,2023-09-22 17:00:00,17,Day,9,High
Indore,ASSAULT,2023,1,2023-09-23 01:00:00,1,Night,9,Medium
Chennai,SEXUAL ASSAULT,2023,1,2023-09-23 04:00:00,4,Night,9,High
Chennai,SEXUAL ASSAULT,2023,1,2023-09-23 17:00:00,17,Day,9,High
Nagpur,ASSAULT,2023,1,2023-09-24 04:00:00,4,Night,9,Medium
Ahmedabad,ASSAULT,2023,1,2023-09-24 09:00:00,9,Day,9,High
Faridabad,KIDNAPPING,2023,1,2023-09-24 14:00:00,14,Day,9,Low
Bangalore,SEXUAL ASSAULT,2023,1,2023-09-25 06:00:00,6,Day,9,High
Mumbai,KIDNAPPING,2023,1,2023-09-25 07:00:00,7,Day,9,High
Delhi,KIDNAPPING,2023,1,2023-09-25 08:00:00,8,Day,9,High
Delhi,SEXUAL ASSAULT,2023,1,2023-09-25 14:00:00,14,Day,9,High
Delhi,KIDNAPPING,2023,1,2023-09-27 07:00:00,7,Day,9,High
Surat,SEXUAL ASSAULT,2023,1,2023-09-27 19:00:00,19,Night,9,Medium
Delhi,SEXUAL ASSAULT,2023,1,2023-09-28 00:00:00,0,Night,9,High
Hyderabad,SEXUAL ASSAULT,2023,1,2023-09-28 03:00:00,3,Night,9,High
Mumbai,ASSAULT,2023,1,2023-09-28 23:00:00,23,Night,9,High
Varanasi,ASSAULT,2023,1,2023-09-29 04:00:00,4,Night,9,Low
Patna,ASSAULT,2023,1,2023-09-29 14:00:00,14,Day,9,Medium
Ghaziabad,SEXUAL ASSAULT,2023,1,2023-09-30 12:00:00,12,Day,9,Medium
Delhi,SEXUAL ASSAULT,2023,1,2023-09-30 13:00:00,13,Day,9,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-09-30 14:00:00,14,Day,9,High
Kolkata,SEXUAL ASSAULT,2023,1,2023-09-30 15:00:00,15,Day,9,High
Delhi,KIDNAPPING,2023,1,2023-10-01 02:00:00,2,Night,10,High
Delhi,KIDNAPPING,2023,1,2023-10-01 07:00:00,7,Day,10,High
Ahmedabad,ASSAULT,2023,1,2023-10-01 13:00:00,13,Day,10,High
Mumbai,KIDNAPPING,2023,1,2023-10-02 08:00:00,8,Day,10,High
Mumbai,KIDNAPPING,2023,1,2023-10-02 11:00:00,11,Day,10,High
Delhi,ASSAULT,2023,1,2023-10-03 20:00:00,20,Night,10,High
Hyderabad,KIDNAPPING,2023,1,2023-10-04 01:00:00,1,Night,10,High
Mumbai,ASSAULT,2023,1,2023-10-04 16:00:00,16,Day,10,High
Chennai,SEXUAL ASSAULT,2023,1,2023-10-05 08:00:00,8,Day,10,High
Delhi,KIDNAPPING,2023,1,2023-10-05 19:00:00,19,Night,10,High
Pune,ASSAULT,2023,1,2023-10-05 22:00:00,22,Night,10,High
Ahmedabad,ASSAULT,2023,1,2023-10-06 13:00:00,13,Day,10,High
Bhopal,ASSAULT,2023,1,2023-10-06 21:00:00,21,Night,10,Medium
Ghaziabad,ASSAULT,2023,1,2023-10-07 06:00:00,6,Day,10,Medium
Meerut,SEXUAL ASSAULT,2023,1,2023-10-07 08:00:00,8,Day,10,Low
Hyderabad,KIDNAPPING,2023,1,2023-10-07 11:00:00,11,Day,10,High
Lucknow,SEXUAL ASSAULT,2023,1,2023-10-07 19:00:00,19,Night,10,High
Mumbai,ASSAULT,2023,1,2023-10-07 21:00:00,21,Night,10,High
Faridabad,ASSAULT,2023,1,2023-10-08 00:00:00,0,Night,10,Low
Pune,KIDNAPPING,2023,1,2023-10-08 01:00:00,1,Night,10,High
Chennai,SEXUAL ASSAULT,2023,1,2023-10-08 06:00:00,6,Day,10,High
Delhi,KIDNAPPING,2023,1,2023-10-08 13:00:00,13,Day,10,High
Mumbai,ASSAULT,2023,1,2023-10-09 02:00:00,2,Night,10,High
Nagpur,ASSAULT,2023,1,2023-10-09 09:00:00,9,Day,10,Medium
Indore,KIDNAPPING,2023,1,2023-10-09 14:00:00,14,Day,10,Medium
Jaipur,ASSAULT,2023,1,2023-10-09 22:00:00,22,Night,10,High
Chennai,ASSAULT,2023,1,2023-10-10 04:00:00,4,Night,10,High
Chennai,SEXUAL ASSAULT,2023,1,2023-10-10 23:00:00,23,Night,10,High
Srinagar,ASSAULT,2023,1,2023-10-11 15:00:00,15,Day,10,Low
Mumbai,SEXUAL ASSAULT,2023,1,2023-10-12 00:00:00,0,Night,10,High
Nagpur,ASSAULT,2023,1,2023-10-12 02:00:00,2,Night,10,Medium
Kanpur,ASSAULT,2023,1,2023-10-12 05:00:00,5,Night,10,Medium
Srinagar,ASSAULT,2023,1,2023-10-12 08:00:00,8,Day,10,Low
Mumbai,KIDNAPPING,2023,1,2023-10-12 13:00:00,13,Day,10,High
Agra,KIDNAPPING,2023,1,2023-10-12 15:00:00,15,Day,10,Medium
Chennai,ASSAULT,2023,1,2023-10-12 20:00:00,20,Night,10,High
Jaipur,SEXUAL ASSAULT,2023,1,2023-10-13 00:00:00,0,Night,10,High
Patna,ASSAULT,2023,1,2023-10-13 06:00:00,6,Day,10,Medium
Ghaziabad,ASSAULT,2023,1,2023-10-13 07:00:00,7,Day,10,Medium
Bhopal,ASSAULT,2023,1,2023-10-13 10:00:00,10,Day,10,Medium
Lucknow,KIDNAPPING,2023,1,2023-10-14 07:00:00,7,Day,10,High
Bangalore,SEXUAL ASSAULT,2023,1,2023-10-14 19:00:00,19,Night,10,High
Hyderabad,ASSAULT,2023,1,2023-10-16 14:00:00,14,Day,10,High
Delhi,ASSAULT,2023,1,2023-10-17 01:00:00,1,Night,10,High
Mumbai,KIDNAPPING,2023,1,2023-10-17 02:00:00,2,Night,10,High
Delhi,KIDNAPPING,2023,1,2023-10-17 08:00:00,8,Day,10,High
Delhi,ASSAULT,2023,1,2023-10-18 01:00:00,1,Night,10,High
Varanasi,SEXUAL ASSAULT,2023,1,2023-10-19 14:00:00,14,Day,10,Low
Mumbai,ASSAULT,2023,1,2023-10-19 20:00:00,20,Night,10,High
Kolkata,ASSAULT,2023,1,2023-10-20 00:00:00,0,Night,10,High
Mumbai,KIDNAPPING,2023,1,2023-10-21 05:00:00,5,Night,10,High
Rajkot,SEXUAL ASSAULT,2023,1,2023-10-21 10:00:00,10,Day,10,Low
Surat,SEXUAL ASSAULT,2023,1,2023-10-22 03:00:00,3,Night,10,Medium
Mumbai,ASSAULT,2023,1,2023-10-22 16:00:00,16,Day,10,High
Kolkata,KIDNAPPING,2023,1,2023-10-23 09:00:00,9,Day,10,High
Mumbai,ASSAULT,2023,1,2023-10-23 21:00:00,21,Night,10,High
Bangalore,ASSAULT,2023,1,2023-10-24 10:00:00,10,Day,10,High
Chennai,ASSAULT,2023,1,2023-10-24 18:00:00,18,Night,10,High
Kanpur,ASSAULT,2023,1,2023-10-25 02:00:00,2,Night,10,Medium
Visakhapatnam,ASSAULT,2023,1,2023-10-25 05:00:00,5,Night,10,Low
Indore,SEXUAL ASSAULT,2023,1,2023-10-25 11:00:00,11,Day,10,Medium
Mumbai,SEXUAL ASSAULT,2023,1,2023-10-26 16:00:00,16,Day,10,High
Pune,SEXUAL ASSAULT,2023,1,2023-10-27 07:00:00,7,Day,10,High
Delhi,ASSAULT,2023,1,2023-10-28 15:00:00,15,Day,10,High
Chennai,ASSAULT,2023,1,2023-10-29 09:00:00,9,Day,10,High
Lucknow,SEXUAL ASSAULT,2023,1,2023-10-29 13:00:00,13,Day,10,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-10-29 17:00:00,17,Day,10,High
Nagpur,KIDNAPPING,2023,1,2023-10-29 21:00:00,21,Night,10,Medium
Chennai,KIDNAPPING,2023,1,2023-10-30 15:00:00,15,Day,10,High
Nagpur,KIDNAPPING,2023,1,2023-10-31 08:00:00,8,Day,10,Medium
Delhi,KIDNAPPING,2023,1,2023-10-31 19:00:00,19,Night,10,High
Kanpur,ASSAULT,2023,1,2023-11-01 10:00:00,10,Day,11,Medium
Chennai,KIDNAPPING,2023,1,2023-11-01 17:00:00,17,Day,11,High
Pune,KIDNAPPING,2023,1,2023-11-01 22:00:00,22,Night,11,High
Chennai,KIDNAPPING,2023,1,2023-11-02 06:00:00,6,Day,11,High
Kolkata,ASSAULT,2023,1,2023-11-02 13:00:00,13,Day,11,High
Mumbai,KIDNAPPING,2023,1,2023-11-03 00:00:00,0,Night,11,High
Lucknow,ASSAULT,2023,1,2023-11-04 09:00:00,9,Day,11,High
Bangalore,KIDNAPPING,2023,1,2023-11-04 12:00:00,12,Day,11,High
Ahmedabad,KIDNAPPING,2023,1,2023-11-04 21:00:00,21,Night,11,High
Delhi,SEXUAL ASSAULT,2023,1,2023-11-05 01:00:00,1,Night,11,High
Thane,ASSAULT,2023,1,2023-11-05 03:00:00,3,Night,11,Low
Kanpur,ASSAULT,2023,1,2023-11-05 04:00:00,4,Night,11,Medium
Nashik,ASSAULT,2023,1,2023-11-05 16:00:00,16,Day,11,Low
Bangalore,SEXUAL ASSAULT,2023,1,2023-11-05 17:00:00,17,Day,11,High
Varanasi,SEXUAL ASSAULT,2023,1,2023-11-05 21:00:00,21,Night,11,Low
Chennai,SEXUAL ASSAULT,2023,1,2023-11-06 08:00:00,8,Day,11,High
Bhopal,SEXUAL ASSAULT,2023,1,2023-11-06 16:00:00,16,Day,11,Medium
Chennai,ASSAULT,2023,1,2023-11-07 06:00:00,6,Day,11,High
Lucknow,KIDNAPPING,2023,1,2023-11-07 14:00:00,14,Day,11,High
Hyderabad,KIDNAPPING,2023,1,2023-11-07 22:00:00,22,Night,11,High
Faridabad,SEXUAL ASSAULT,2023,1,2023-11-08 17:00:00,17,Day,11,Low
Mumbai,KIDNAPPING,2023,1,2023-11-08 19:00:00,19,Night,11,High
Delhi,KIDNAPPING,2023,1,2023-11-08 23:00:00,23,Night,11,High
Kolkata,KIDNAPPING,2023,1,2023-11-09 16:00:00,16,Day,11,High
Patna,KIDNAPPING,2023,1,2023-11-11 13:00:00,13,Day,11,Medium
Mumbai,ASSAULT,2023,1,2023-11-11 18:00:00,18,Night,11,High
Meerut,ASSAULT,2023,1,2023-11-12 03:00:00,3,Night,11,Low
Nashik,SEXUAL ASSAULT,2023,1,2023-11-12 04:00:00,4,Night,11,Low
Ludhiana,ASSAULT,2023,1,2023-11-13 18:00:00,18,Night,11,Medium
Hyderabad,ASSAULT,2023,1,2023-11-14 07:00:00,7,Day,11,High
Hyderabad,SEXUAL ASSAULT,2023,1,2023-11-14 19:00:00,19,Night,11,High
Kalyan,SEXUAL ASSAULT,2023,1,2023-11-14 22:00:00,22,Night,11,Low
Patna,ASSAULT,2023,1,2023-11-15 20:00:00,20,Night,11,Medium
Ghaziabad,ASSAULT,2023,1,2023-11-15 23:00:00,23,Night,11,Medium
Ahmedabad,SEXUAL ASSAULT,2023,1,2023-11-16 23:00:00,23,Night,11,High
Kolkata,SEXUAL ASSAULT,2023,1,2023-11-17 00:00:00,0,Night,11,High
Delhi,KIDNAPPING,2023,1,2023-11-19 14:00:00,14,Day,11,High
Kanpur,SEXUAL ASSAULT,2023,1,2023-11-19 17:00:00,17,Day,11,Medium
Hyderabad,SEXUAL ASSAULT,2023,1,2023-11-21 04:00:00,4,Night,11,High
Srinagar,ASSAULT,2023,1,2023-11-21 14:00:00,14,Day,11,Low
Thane,KIDNAPPING,2023,1,2023-11-22 02:00:00,2,Night,11,Low
Delhi,ASSAULT,2023,1,2023-11-22 17:00:00,17,Day,11,High
Chennai,KIDNAPPING,2023,1,2023-11-22 18:00:00,18,Night,11,High
Kolkata,KIDNAPPING,2023,1,2023-11-23 00:00:00,0,Night,11,High
Hyderabad,ASSAULT,2023,1,2023-11-24 06:00:00,6,Day,11,High
Delhi,KIDNAPPING,2023,1,2023-11-24 13:00:00,13,Day,11,High
Lucknow,ASSAULT,2023,1,2023-11-24 23:00:00,23,Night,11,High
Kolkata,SEXUAL ASSAULT,2023,1,2023-11-25 08:00:00,8,Day,11,High
Srinagar,KIDNAPPING,2023,1,2023-11-26 02:00:00,2,Night,11,Low
Mumbai,ASSAULT,2023,1,2023-11-26 21:00:00,21,Night,11,High
Surat,ASSAULT,2023,1,2023-11-27 01:00:00,1,Night,11,Medium
Ghaziabad,KIDNAPPING,2023,1,2023-11-28 03:00:00,3,Night,11,Medium
Bangalore,SEXUAL ASSAULT,2023,1,2023-11-28 06:00:00,6,Day,11,High
Ludhiana,ASSAULT,2023,1,2023-11-28 10:00:00,10,Day,11,Medium
Ahmedabad,KIDNAPPING,2023,1,2023-11-29 02:00:00,2,Night,11,High
Mumbai,ASSAULT,2023,1,2023-11-29 10:00:00,10,Day,11,High
Mumbai,ASSAULT,2023,1,2023-11-29 11:00:00,11,Day,11,High
Surat,ASSAULT,2023,1,2023-11-29 13:00:00,13,Day,11,Medium
Agra,SEXUAL ASSAULT,2023,1,2023-11-29 19:00:00,19,Night,11,Medium
Bhopal,ASSAULT,2023,1,2023-11-30 02:00:00,2,Night,11,Medium
Ahmedabad,ASSAULT,2023,1,2023-11-30 05:00:00,5,Night,11,High
Rajkot,KIDNAPPING,2023,1,2023-11-30 06:00:00,6,Day,11,Low
Ahmedabad,ASSAULT,2023,1,2023-11-30 08:00:00,8,Day,11,High
Bhopal,KIDNAPPING,2023,1,2023-12-01 14:00:00,14,Day,12,Medium
Ludhiana,ASSAULT,2023,1,2023-12-02 02:00:00,2,Night,12,Medium
Chennai,KIDNAPPING,2023,1,2023-12-02 10:00:00,10,Day,12,High
Srinagar,ASSAULT,2023,1,2023-12-02 12:00:00,12,Day,12,Low
Kanpur,SEXUAL ASSAULT,2023,1,2023-12-02 16:00:00,16,Day,12,Medium
Chennai,SEXUAL ASSAULT,2023,1,2023-12-03 02:00:00,2,Night,12,High
Lucknow,SEXUAL ASSAULT,2023,1,2023-12-03 03:00:00,3,Night,12,High
Surat,ASSAULT,2023,1,2023-12-03 12:00:00,12,Day,12,Medium
Nagpur,KIDNAPPING,2023,1,2023-12-04 12:00:00,12,Day,12,Medium
Bangalore,ASSAULT,2023,1,2023-12-04 15:00:00,15,Day,12,High
Ghaziabad,SEXUAL ASSAULT,2023,1,2023-12-05 00:00:00,0,Night,12,Medium
Surat,KIDNAPPING,2023,1,2023-12-05 23:00:00,23,Night,12,Medium
Bangalore,SEXUAL ASSAULT,2023,1,2023-12-06 12:00:00,12,Day,12,High
Surat,KIDNAPPING,2023,1,2023-12-06 13:00:00,13,Day,12,Medium
Hyderabad,KIDNAPPING,2023,1,2023-12-06 17:00:00,17,Day,12,High
Ahmedabad,KIDNAPPING,2023,1,2023-12-07 00:00:00,0,Night,12,High
Jaipur,ASSAULT,2023,1,2023-12-07 12:00:00,12,Day,12,High
Delhi,KIDNAPPING,2023,1,2023-12-07 14:00:00,14,Day,12,High
Bangalore,KIDNAPPING,2023,1,2023-12-08 03:00:00,3,Night,12,High
Jaipur,ASSAULT,2023,1,2023-12-09 05:00:00,5,Night,12,High
Vasai,ASSAULT,2023,1,2023-12-09 19:00:00,19,Night,12,Low
Lucknow,ASSAULT,2023,1,2023-12-09 22:00:00,22,Night,12,High
Visakhapatnam,ASSAULT,2023,1,2023-12-10 07:00:00,7,Day,12,Low
Jaipur,KIDNAPPING,2023,1,2023-12-10 09:00:00,9,Day,12,High
Bangalore,SEXUAL ASSAULT,2023,1,2023-12-10 11:00:00,11,Day,12,High
Jaipur,SEXUAL ASSAULT,2023,1,2023-12-10 20:00:00,20,Night,12,High
Mumbai,SEXUAL ASSAULT,2023,1,2023-12-10 21:00:00,21,Night,12,High
Mumbai,KIDNAPPING,2023,1,2023-12-11 14:00:00,14,Day,12,High
Lucknow,SEXUAL ASSAULT,2023,1,2023-12-12 01:00:00,1,Night,12,High
Pune,ASSAULT,2023,1,2023-12-12 09:00:00,9,Day,12,High
Lucknow,SEXUAL ASSAULT,2023,1,2023-12-12 21:00:00,21,Night,12,High
Mumbai,ASSAULT,2023,1,2023-12-12 23:00:00,23,Night,12,High
Hyderabad,ASSAULT,2023,1,2023-12-13 04:00:00,4,Night,12,High
Hyderabad,ASSAULT,2023,1,2023-12-13 06:00:00,6,Day,12,High
Thane,SEXUAL ASSAULT,2023,1,2023-12-13 08:00:00,8,Day,12,Low
Chennai,KIDNAPPING,2023,1,2023-12-13 17:00:00,17,Day,12,High
Pune,SEXUAL ASSAULT,2023,1,2023-12-13 22:00:00,22,Night,12,High
Surat,SEXUAL ASSAULT,2023,1,2023-12-14 17:00:00,17,Day,12,Medium
Nagpur,ASSAULT,2023,1,2023-12-14 18:00:00,18,Night,12,Medium
Ludhiana,KIDNAPPING,2023,1,2023-12-15 06:00:00,6,Day,12,Medium
Visakhapatnam,SEXUAL ASSAULT,2023,1,2023-12-15 10:00:00,10,Day,12,Low
Srinagar,KIDNAPPING,2023,1,2023-12-15 11:00:00,11,Day,12,Low
Bangalore,SEXUAL ASSAULT,2023,1,2023-12-15 18:00:00,18,Night,12,High
Delhi,SEXUAL ASSAULT,2023,1,2023-12-16 02:00:00,2,Night,12,High
Indore,ASSAULT,2023,1,2023-12-16 11:00:00,11,Day,12,Medium
Kolkata,KIDNAPPING,2023,1,2023-12-16 12:00:00,12,Day,12,High
Ahmedabad,KIDNAPPING,2023,1,2023-12-16 13:00:00,13,Day,12,High
Bangalore,ASSAULT,2023,1,2023-12-17 15:00:00,15,Day,12,High
Chennai,KIDNAPPING,2023,1,2023-12-17 21:00:00,21,Night,12,High
Bhopal,ASSAULT,2023,1,2023-12-18 02:00:00,2,Night,12,Medium
Hyderabad,SEXUAL ASSAULT,2023,1,2023-12-18 10:00:00,10,Day,12,High
Delhi,KIDNAPPING,2023,1,2023-12-18 11:00:00,11,Day,12,High
Nagpur,ASSAULT,2023,1,2023-12-19 11:00:00,11,Day,12,Medium
Kolkata,ASSAULT,2023,1,2023-12-19 18:00:00,18,Night,12,High
Lucknow,SEXUAL ASSAULT,2023,1,2023-12-19 20:00:00,20,Night,12,High
Bangalore,SEXUAL ASSAULT,2023,1,2023-12-19 22:00:00,22,Night,12,High
Hyderabad,SEXUAL ASSAULT,2023,1,2023-12-20 06:00:00,6,Day,12,High
Mumbai,ASSAULT,2023,1,2023-12-20 12:00:00,12,Day,12,High
Ahmedabad,ASSAULT,2023,1,2023-12-20 14:00:00,14,Day,12,High
Hyderabad,SEXUAL ASSAULT,2023,1,2023-12-21 03:00:00,3,Night,12,High
Bangalore,SEXUAL ASSAULT,2023,1,2023-12-21 04:00:00,4,Night,12,High
Visakhapatnam,ASSAULT,2023,1,2023-12-21 11:00:00,11,Day,12,Low
Kolkata,ASSAULT,2023,1,2023-12-21 19:00:00,19,Night,12,High
Delhi,SEXUAL ASSAULT,2023,1,2023-12-21 20:00:00,20,Night,12,High
Pune,KIDNAPPING,2023,1,2023-12-22 10:00:00,10,Day,12,High
Ahmedabad,KIDNAPPING,2023,1,2023-12-22 11:00:00,11,Day,12,High
Bangalore,ASSAULT,2023,1,2023-12-22 17:00:00,17,Day,12,High
Hyderabad,ASSAULT,2023,1,2023-12-22 23:00:00,23,Night,12,High
Delhi,KIDNAPPING,2023,1,2023-12-23 01:00:00,1,Night,12,High
Visakhapatnam,KIDNAPPING,2023,1,2023-12-23 11:00:00,11,Day,12,Low
Kolkata,ASSAULT,2023,1,2023-12-23 16:00:00,16,Day,12,High
Bangalore,KIDNAPPING,2023,1,2023-12-23 20:00:00,20,Night,12,High
Delhi,ASSAULT,2023,1,2023-12-24 09:00:00,9,Day,12,High
Mumbai,KIDNAPPING,2023,1,2023-12-24 14:00:00,14,Day,12,High
Agra,ASSAULT,2023,1,2023-12-25 23:00:00,23,Night,12,Medium
Bangalore,ASSAULT,2023,1,2023-12-26 02:00:00,2,Night,12,High
Delhi,ASSAULT,2023,1,2023-12-26 14:00:00,14,Day,12,High
Ahmedabad,SEXUAL ASSAULT,2023,1,2023-12-27 00:00:00,0,Night,12,High
Delhi,KIDNAPPING,2023,1,2023-12-27 15:00:00,15,Day,12,High
Kanpur,SEXUAL ASSAULT,2023,1,2023-12-28 04:00:00,4,Night,12,Medium
Bangalore,KIDNAPPING,2023,1,2023-12-28 10:00:00,10,Day,12,High
Kolkata,SEXUAL ASSAULT,2023,1,2023-12-29 03:00:00,3,Night,12,High
Pune,ASSAULT,2023,1,2023-12-29 05:00:00,5,Night,12,High
Bangalore,KIDNAPPING,2023,1,2023-12-29 11:00:00,11,Day,12,High
Indore,SEXUAL ASSAULT,2023,1,2023-12-29 20:00:00,20,Night,12,Medium
Bangalore,KIDNAPPING,2023,1,2023-12-30 15:00:00,15,Day,12,High
Mumbai,KIDNAPPING,2023,1,2023-12-30 22:00:00,22,Night,12,High
Patna,ASSAULT,2023,1,2023-12-31 18:00:00,18,Night,12,Medium
Mumbai,KIDNAPPING,2023,1,2023-12-31 23:00:00,23,Night,12,High
Hyderabad,KIDNAPPING,2024,1,2024-01-01 11:00:00,11,Day,1,High
Bangalore,KIDNAPPING,2024,1,2024-01-01 23:00:00,23,Night,1,High
Kolkata,KIDNAPPING,2024,1,2024-01-02 01:00:00,1,Night,1,High
Kolkata,KIDNAPPING,2024,1,2024-01-02 10:00:00,10,Day,1,High
Bhopal,KIDNAPPING,2024,1,2024-01-02 14:00:00,14,Day,1,Medium
Delhi,ASSAULT,2024,1,2024-01-02 16:00:00,16,Day,1,High
Kolkata,ASSAULT,2024,1,2024-01-02 17:00:00,17,Day,1,High
Delhi,SEXUAL ASSAULT,2024,1,2024-01-02 22:00:00,22,Night,1,High
Kolkata,ASSAULT,2024,1,2024-01-03 04:00:00,4,Night,1,High
Mumbai,SEXUAL ASSAULT,2024,1,2024-01-03 10:00:00,10,Day,1,High
Kolkata,KIDNAPPING,2024,1,2024-01-04 05:00:00,5,Night,1,High
Ludhiana,ASSAULT,2024,1,2024-01-04 06:00:00,6,Day,1,Medium
